origem,data,remetente,mensagem,mensagem_clean
instagram_csv,,cliente,pri sent an attachment.,pri sent an attachment
instagram_csv,,cliente,vocês irao vender oysho????,voces irao vender oysho
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,curadobia,"ana, vou verificar com eles. você pode me informar qual foi o número do seu pedido, por favor?",ana vou verificar com eles voce pode me informar qual foi o numero do seu pedido por favor
instagram_csv,,curadobia,"oi, pri! estão entrando muitas marcas incríveis novas no curadobia. porém, a oysho não é uma delas😊",oi pri estao entrando muitas marcas incriveis novas no curadobia porem a oysho nao e uma delas
instagram_csv,,cliente,é o pedido 502!,e o pedido <num>
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,curtiu uma mensagem,curtiu uma mensagem
instagram_csv,,cliente,olá tudo bem ana e vc? que bacana… vou passar o whatsapp da maiá pode falar com ela por gentileza! 11-983268095,ola tudo bem ana e vc que bacana vou passar o whatsapp da maia pode falar com ela por gentileza <num> <num>
instagram_csv,,curadobia,nan,nan
instagram_csv,,curadobia,"ana, já entrei em contato com o pessoal da d-aura para entendermos o que aconteceu",ana ja entrei em contato com o pessoal da d aura para entendermos o que aconteceu
instagram_csv,,curadobia,logo mais te passo novas informações,logo mais te passo novas informacoes
instagram_csv,,curadobia,obrigada ☺️,obrigada
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,cliente,curtiu uma mensagem,curtiu uma mensagem
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,curadobia,olá! tudo bem? podemos falar pelo nosso whatsapp: +55 11 97231-7025,ola tudo bem podemos falar pelo nosso whatsapp <num> <num> <num> <num>
instagram_csv,,curadobia,obrigada pelo interesse 💕 aguardamos vocês,obrigada pelo interesse aguardamos voces
instagram_csv,,cliente,😍,
instagram_csv,,cliente,vou seguir.,vou seguir
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,cliente,que honra 😍😍😍,que honra
instagram_csv,,cliente,já comprei 3 peças da curadobia,ja comprei <num> pecas da curadobia
instagram_csv,,cliente,amando ♥️♥️♥️,amando heartsheartshearts
instagram_csv,,cliente,😍,
instagram_csv,,curadobia,que maximo! marca a gente nos seus looks. muito feliz que esta curtindo a seleção de peças. logo mais teremos muitas novidades bacanas. 🤍,que maximo marca a gente nos seus looks muito feliz que esta curtindo a selecao de pecas logo mais teremos muitas novidades bacanas
instagram_csv,,cliente,curtiu uma mensagem,curtiu uma mensagem
instagram_csv,,cliente,linda essa blusa,linda essa blusa
instagram_csv,,curadobia,ficamos felizes que tenha curtido. ela é muito especial mesmo. segue aqui mais detalhes.,ficamos felizes que tenha curtido ela e muito especial mesmo segue aqui mais detalhes
instagram_csv,,curadobia,https://www.curadobia.com.br/lounge-39/produto/blusa-pah,<url>
instagram_csv,,cliente,não tem mais numeração 37,nao tem mais numeracao <num>
instagram_csv,,cliente,boa noite.,boa noite
instagram_csv,,cliente,"estou com duvidas sobre o tamanho da saia unica, visto 42 , mas as medidas no quadro de tamanhos parecem grandes, mas existe a informação de que o tamanho 1 corresponde ao 36….",estou com duvidas sobre o tamanho da saia unica visto <num> mas as medidas no quadro de tamanhos parecem grandes mas existe a informacao de que o tamanho <num> corresponde ao <num>
instagram_csv,,curadobia,"oi, suzane! bom dia, como você está?",oi suzane bom dia como voce esta
instagram_csv,,curadobia,solicitamos a reposição para a paula ferber. logo mais te atualizaremos sobre o estoque 🥰,solicitamos a reposicao para a paula ferber logo mais te atualizaremos sobre o estoque
instagram_csv,,cliente,bom dia … obrigada 🙏🏻,bom dia obrigada
instagram_csv,,curadobia,oie! tudo bem elaine? obrigada pela sua mensagem! você consegue nos confirmar suas medidas para que possamos verificar com mais precisão? 🙃,oie tudo bem elaine obrigada pela sua mensagem voce consegue nos confirmar suas medidas para que possamos verificar com mais precisao
instagram_csv,,curadobia,"elaine, para o tamanho 42, nós indicamos o tamanho 3 da saia",elaine para o tamanho <num> nos indicamos o tamanho <num> da saia
instagram_csv,,curadobia,oi suzane! infelizmente não estamos com previsão de reposição do tamanho 37 da nossa gladiadora🥺,oi suzane infelizmente nao estamos com previsao de reposicao do tamanho <num> da nossa gladiadora
instagram_csv,,cliente,poxa… que pena… quando tiverem me avise por favor,poxa que pena quando tiverem me avise por favor
instagram_csv,,curadobia,pode deixar!,pode deixar
instagram_csv,,curadobia,"qualquer outra dúvida, sigo a disposição!",qualquer outra duvida sigo a disposicao
instagram_csv,,cliente,ok,ok
instagram_csv,,cliente,obrigada,obrigada
instagram_csv,,cliente,cadê? quero,cade quero
instagram_csv,,cliente,"bia, td bom? não estou conseguindo finalizar a compra da ""regata podrinha"". coloquei os dados do cartão e no campo cvv eu ponho os números mas o sistema ignora que eu coloquei. tentei várias vezes, acho que está com problema…",bia td bom nao estou conseguindo finalizar a compra da regata podrinha coloquei os dados do cartao e no campo cvv eu ponho os numeros mas o sistema ignora que eu coloquei tentei varias vezes acho que esta com problema
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,curadobia,"oi adriana! bom dia, como vai? obrigada pelo seu interesse conosco. estamos fazendo uma repaginação no site e assim que voltarmos te mando o link do nosso conjunto que você gostou 🥰",oi adriana bom dia como vai obrigada pelo seu interesse conosco estamos fazendo uma repaginacao no site e assim que voltarmos te mando o link do nosso conjunto que voce gostou
instagram_csv,,curadobia,qualquer coisa sigo aqui!,qualquer coisa sigo aqui
instagram_csv,,curadobia,"oi lais! bom dia, como vai? ana aqui, da equipe do curadobia. obrigada pelo seu interesse conosco. estamos fazendo uma repaginação no site e assim que voltarmos te aviso, tudo bem? 🥰",oi lais bom dia como vai ana aqui da equipe do curadobia obrigada pelo seu interesse conosco estamos fazendo uma repaginacao no site e assim que voltarmos te aviso tudo bem
instagram_csv,,curadobia,qualquer coisa sigo aqui💕,qualquer coisa sigo aqui
instagram_csv,,curadobia,"oi lais, boa noite! o site esta funcionando normalmente. esperamos que consiga finalizar seu pedido agora.",oi lais boa noite o site esta funcionando normalmente esperamos que consiga finalizar seu pedido agora
instagram_csv,,curadobia,qualquer duvida nos avise ok?,qualquer duvida nos avise ok
instagram_csv,,curadobia,https://www.curadobia.com.br/nauanin/produto/regata-podrinha,<url>
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,bia sent an attachment.,bia sent an attachment
instagram_csv,,cliente,que lindoo😍,que lindoo
instagram_csv,,curadobia,"oi natalia, td bem? as meninas do enjoei me passaram seu contato. estou buscando uma pessoa para me ajudar em roteiros e conteudo. adoraria bater um papo com vc.",oi natalia td bem as meninas do enjoei me passaram seu contato estou buscando uma pessoa para me ajudar em roteiros e conteudo adoraria bater um papo com vc
instagram_csv,,curadobia,11 98115-2332,<num> <num> <num>
instagram_csv,,curadobia,bjs,bjs
instagram_csv,,curadobia,quem te escrever aqui é a bia paes de barros,quem te escrever aqui e a bia paes de barros
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,cliente,👏,
instagram_csv,,cliente,"boa tarde, pessoal! tudo bem? estava namorando um macacão verde no site da marca d-aura, porém não localizei mais 😕. saiu de coleção? não terá reposição? aguardo. obrigada milene",boa tarde pessoal tudo bem estava namorando um macacao verde no site da marca d aura porem nao localizei mais saiu de colecao nao tera reposicao aguardo obrigada milene
instagram_csv,,curadobia,"boa tarde milene, td bem e vc?! esse macacão nesse tom infelizmente não terá reposição. mas lançamos ontem o mesmo modelo em preto",boa tarde milene td bem e vc esse macacao nesse tom infelizmente nao tera reposicao mas lancamos ontem o mesmo modelo em preto
instagram_csv,,curadobia,https://www.curadobia.com.br/d-aura/produto/macacao-muderno-preto,<url>
instagram_csv,,cliente,tudo bem também. que pena 😕 eu queria exatamente o verde! 😩,tudo bem tambem que pena eu queria exatamente o verde
instagram_csv,,cliente,so.mimimi sent an attachment.,so mimimi sent an attachment
instagram_csv,,cliente,vai ter reposição dessa calça?,vai ter reposicao dessa calca
instagram_csv,,curadobia,https://www.curadobia.com.br/lounge-39/produto/blusa-pah,<url>
instagram_csv,,curadobia,"ola camila, td bem?! segue aqui o link da blusa que você gostou. qualquer duvida estamos a disposição ok? ✨",ola camila td bem segue aqui o link da blusa que voce gostou qualquer duvida estamos a disposicao ok
instagram_csv,,cliente,ola! muitíssimo obrigada 💋,ola muitissimo obrigada
instagram_csv,,cliente,link compartilhado,link compartilhado
instagram_csv,,curadobia,link compartilhado,link compartilhado
instagram_csv,,cliente,que calça maravilhosa,que calca maravilhosa
instagram_csv,,cliente,qual o preço?,qual o preco
instagram_csv,,curadobia,"bom dia maria luiza, que bacana que se interessou por essa calça. ela é muito especial mesmo. o valor r$ 990,00. caso tenha mais alguma duvida não deixe de nos constatar. equipe curadobia ✨",bom dia maria luiza que bacana que se interessou por essa calca ela e muito especial mesmo o valor r <num> <num> caso tenha mais alguma duvida nao deixe de nos constatar equipe curadobia
instagram_csv,,curadobia,https://www.curadobia.com.br/cecillia-echenique/produto/pantalona-pah-pre-venda,<url>
instagram_csv,,cliente,[sem conteúdo detectável],sem conteudo detectavel
instagram_csv,,curadobia,"olá, bom dia! infelizmente essa calça também saiu do nosso mix. estamos com novos produtos e novas marcas entrando no curadobia. esperamos que goste. qualquer coisa sigo aqui💕",ola bom dia infelizmente essa calca tambem saiu do nosso mix estamos com novos produtos e novas marcas entrando no curadobia esperamos que goste qualquer coisa sigo aqui
instagram_csv,,cliente,"link da calça, por gentileza",link da calca por gentileza
instagram_csv,,curadobia,"oi patricia! tudo bem? obrigada pela sua mensagem. infelizmente não temos mais essa calça disponível no nosso mix, mas temos diversos produtos únicos e selecionados pela bia paes de barros. o que acha dessas opções:",oi patricia tudo bem obrigada pela sua mensagem infelizmente nao temos mais essa calca disponivel no nosso mix mas temos diversos produtos unicos e selecionados pela bia paes de barros o que acha dessas opcoes
instagram_csv,,curadobia,https://www.curadobia.com.br/nauanin/produto/calca-diferentona,<url>
instagram_csv,,curadobia,https://www.curadobia.com.br/cecillia-echenique/produto/pantalona-pah-pre-venda,<url>
instagram_csv,,curadobia,https://www.curadobia.com.br/d-aura/produto/calca-tech-d-aura,<url>
instagram_csv,,curadobia,https://www.curadobia.com.br/cecillia-echenique/produto/calca-cecilia-echenique,<url>
instagram_csv,,curadobia,"qualquer coisa, meu nome é ana e sigo aqui para o que você precisar!💕",qualquer coisa meu nome e ana e sigo aqui para o que voce precisar
